Codigo,Municipio,Rural,Urbano,Ano,RI
150520,OEIRAS DO PARÁ,13409,11606,2013,Tocantins
150520,OEIRAS DO PARÁ,11899,11360,2012,Tocantins
150530,ORIXIMINÁ,10619,28401,2012,Baixo Amazonas
150530,ORIXIMINÁ,15343,25753,2013,Baixo Amazonas
150530,ORIXIMINÁ,16330,26844,2014,Baixo Amazonas
150530,ORIXIMINÁ,16091,25577,2015,Baixo Amazonas
150530,ORIXIMINÁ,16480,25587,2016,Baixo Amazonas
150530,ORIXIMINÁ,16620,26146,2017,Baixo Amazonas
150530,ORIXIMINÁ,16834,24978,2018,Baixo Amazonas
150530,ORIXIMINÁ,17233,25536,2019,Baixo Amazonas
150530,ORIXIMINÁ,16863,24577,2020,Baixo Amazonas
150530,ORIXIMINÁ,17673,25483,2021,Baixo Amazonas
150530,ORIXIMINÁ,19370,26445,2022,Baixo Amazonas
150530,ORIXIMINÁ,20684,28712,2023,Baixo Amazonas
150530,ORIXIMINÁ,21479,29637,2024,Baixo Amazonas
150530,ORIXIMINÁ,22354,30276,2025,Baixo Amazonas
150540,OURÉM,7368,7180,2025,Rio Capim
150540,OURÉM,7244,7362,2024,Rio Capim
150540,OURÉM,7388,7476,2023,Rio Capim
150540,OURÉM,7364,7379,2022,Rio Capim
150540,OURÉM,7006,6874,2021,Rio Capim
150540,OURÉM,6834,6533,2020,Rio Capim
150540,OURÉM,7043,6752,2019,Rio Capim
150540,OURÉM,7103,6579,2018,Rio Capim
150540,OURÉM,7413,6301,2017,Rio Capim
150540,OURÉM,7409,6404,2016,Rio Capim
150540,OURÉM,7430,6708,2015,Rio Capim
150540,OURÉM,7667,7043,2014,Rio Capim
150540,OURÉM,7383,6950,2013,Rio Capim
150540,OURÉM,7062,7109,2012,Rio Capim
150543,OURILÂNDIA DO NORTE,3378,12153,2013,Araguaia
150543,OURILÂNDIA DO NORTE,1921,11610,2012,Araguaia
150543,OURILÂNDIA DO NORTE,6841,15947,2025,Araguaia
150543,OURILÂNDIA DO NORTE,6835,15885,2024,Araguaia
150543,OURILÂNDIA DO NORTE,6779,16637,2023,Araguaia
150543,OURILÂNDIA DO NORTE,6318,16463,2022,Araguaia
150543,OURILÂNDIA DO NORTE,5282,14480,2021,Araguaia
150543,OURILÂNDIA DO NORTE,5146,14089,2020,Araguaia
150543,OURILÂNDIA DO NORTE,5309,14507,2019,Araguaia
150543,OURILÂNDIA DO NORTE,4860,14101,2018,Araguaia
150543,OURILÂNDIA DO NORTE,4475,13716,2017,Araguaia
150543,OURILÂNDIA DO NORTE,4466,13012,2016,Araguaia
150543,OURILÂNDIA DO NORTE,4352,13093,2015,Araguaia
150543,OURILÂNDIA DO NORTE,4318,13295,2014,Araguaia
150548,PACAJÁ,10356,14426,2012,Xingu
150548,PACAJÁ,12400,14048,2013,Xingu
150548,PACAJÁ,13971,14687,2014,Xingu
150548,PACAJÁ,15109,14107,2015,Xingu
150548,PACAJÁ,15585,13458,2016,Xingu
150548,PACAJÁ,16875,13801,2017,Xingu
150548,PACAJÁ,17677,13322,2018,Xingu
150548,PACAJÁ,18670,13424,2019,Xingu
150548,PACAJÁ,18408,13232,2020,Xingu
150548,PACAJÁ,19103,13652,2021,Xingu
150548,PACAJÁ,20048,14707,2022,Xingu
150548,PACAJÁ,20521,15045,2023,Xingu
150548,PACAJÁ,20578,15250,2024,Xingu
150548,PACAJÁ,20321,14755,2025,Xingu
150549,PALESTINA DO PARÁ,792,4699,2025,Carajás
150549,PALESTINA DO PARÁ,896,4735,2024,Carajás
150549,PALESTINA DO PARÁ,962,4904,2023,Carajás
150549,PALESTINA DO PARÁ,1025,4995,2022,Carajás
150549,PALESTINA DO PARÁ,1000,4883,2021,Carajás
150549,PALESTINA DO PARÁ,992,4851,2020,Carajás
150549,PALESTINA DO PARÁ,996,5028,2019,Carajás
150549,PALESTINA DO PARÁ,1043,5101,2018,Carajás
150549,PALESTINA DO PARÁ,996,5321,2017,Carajás
150549,PALESTINA DO PARÁ,1009,5478,2016,Carajás
150549,PALESTINA DO PARÁ,994,5630,2015,Carajás
150549,PALESTINA DO PARÁ,1111,6149,2014,Carajás
150549,PALESTINA DO PARÁ,965,6021,2013,Carajás
150549,PALESTINA DO PARÁ,710,6251,2012,Carajás
150550,PARAGOMINAS,9023,58038,2013,Rio Capim
150550,PARAGOMINAS,9280,59435,2014,Rio Capim
150550,PARAGOMINAS,10014,54022,2025,Rio Capim
150550,PARAGOMINAS,9965,56652,2024,Rio Capim
150550,PARAGOMINAS,10129,58082,2023,Rio Capim
150550,PARAGOMINAS,9829,57282,2022,Rio Capim
150550,PARAGOMINAS,9248,53882,2021,Rio Capim
150550,PARAGOMINAS,8610,50815,2020,Rio Capim
150550,PARAGOMINAS,8741,50268,2019,Rio Capim
150550,PARAGOMINAS,8644,48242,2018,Rio Capim
150550,PARAGOMINAS,9097,51106,2017,Rio Capim
150550,PARAGOMINAS,9073,53715,2016,Rio Capim
150550,PARAGOMINAS,8865,54196,2015,Rio Capim
150550,PARAGOMINAS,8618,55444,2012,Rio Capim
150553,PARAUAPEBAS,14379,119774,2024,Carajás
150553,PARAUAPEBAS,13414,119469,2023,Carajás
150553,PARAUAPEBAS,11952,107852,2022,Carajás
150553,PARAUAPEBAS,9673,90445,2021,Carajás
150553,PARAUAPEBAS,8368,77276,2020,Carajás
150553,PARAUAPEBAS,8695,70004,2019,Carajás
150553,PARAUAPEBAS,7643,62411,2018,Carajás
150553,PARAUAPEBAS,6683,66073,2017,Carajás
150553,PARAUAPEBAS,6078,68917,2016,Carajás
150553,PARAUAPEBAS,5947,73587,2015,Carajás
150553,PARAUAPEBAS,5376,66832,2014,Carajás
150553,PARAUAPEBAS,6263,73144,2013,Carajás
150553,PARAUAPEBAS,5699,68608,2012,Carajás
150553,PARAUAPEBAS,16079,115708,2025,Carajás
150555,PAU DARCO,2778,4126,2025,Araguaia
150555,PAU DARCO,907,4071,2012,Araguaia
150555,PAU DARCO,1334,3949,2013,Araguaia
150555,PAU DARCO,1709,3893,2014,Araguaia
150555,PAU DARCO,1661,3459,2015,Araguaia
150555,PAU DARCO,1732,3342,2016,Araguaia
150555,PAU DARCO,1745,3284,2017,Araguaia
150555,PAU DARCO,1726,3161,2018,Araguaia
150555,PAU DARCO,1894,3203,2019,Araguaia
150555,PAU DARCO,1980,3182,2020,Araguaia
150555,PAU DARCO,2073,3307,2021,Araguaia
150555,PAU DARCO,2323,3638,2022,Araguaia
150555,PAU DARCO,2480,3829,2023,Araguaia
150555,PAU DARCO,2675,4020,2024,Araguaia
150560,PEIXE-BOI,4092,2462,2014,Rio Caeté
150560,PEIXE-BOI,3994,2374,2012,Rio Caeté
150560,PEIXE-BOI,4057,2428,2013,Rio Caeté
150560,PEIXE-BOI,4036,2248,2025,Rio Caeté
150560,PEIXE-BOI,3978,2228,2024,Rio Caeté
150560,PEIXE-BOI,3995,2245,2023,Rio Caeté
150560,PEIXE-BOI,3905,2108,2022,Rio Caeté
150560,PEIXE-BOI,3799,2007,2021,Rio Caeté
150560,PEIXE-BOI,3723,1849,2020,Rio Caeté
150560,PEIXE-BOI,3767,1895,2019,Rio Caeté
150560,PEIXE-BOI,3765,1824,2018,Rio Caeté
150560,PEIXE-BOI,3830,2028,2017,Rio Caeté
150560,PEIXE-BOI,3915,2144,2016,Rio Caeté
150560,PEIXE-BOI,4030,2306,2015,Rio Caeté
150563,PIÇARRA,5022,4477,2013,Carajás
150563,PIÇARRA,5495,4102,2014,Carajás
150563,PIÇARRA,5642,3670,2015,Carajás
150563,PIÇARRA,5663,2737,2016,Carajás
150563,PIÇARRA,5403,2710,2017,Carajás
150563,PIÇARRA,4914,2713,2018,Carajás
150563,PIÇARRA,4891,2659,2019,Carajás
150563,PIÇARRA,4808,2755,2020,Carajás
150563,PIÇARRA,5106,2937,2021,Carajás
150563,PIÇARRA,5454,3242,2022,Carajás
150563,PIÇARRA,5849,3348,2023,Carajás
150563,PIÇARRA,5841,3293,2024,Carajás
150563,PIÇARRA,5943,3474,2025,Carajás
150563,PIÇARRA,4573,4961,2012,Carajás
150565,PLACAS,7212,4916,2013,Xingu
150565,PLACAS,7465,5247,2014,Xingu
150565,PLACAS,7702,5286,2015,Xingu
150565,PLACAS,7894,5408,2016,Xingu
150565,PLACAS,7956,5524,2017,Xingu
150565,PLACAS,8187,5611,2018,Xingu
150565,PLACAS,8346,5688,2019,Xingu
150565,PLACAS,8403,5555,2020,Xingu
150565,PLACAS,8877,5911,2021,Xingu
150565,PLACAS,9235,6450,2022,Xingu
150565,PLACAS,9562,6778,2023,Xingu
150565,PLACAS,9534,7052,2024,Xingu
150565,PLACAS,9577,7150,2025,Xingu
150565,PLACAS,6897,4758,2012,Xingu
150570,PONTA DE PEDRAS,8435,10227,2012,Marajó
150570,PONTA DE PEDRAS,8938,11053,2013,Marajó
150570,PONTA DE PEDRAS,9657,11565,2014,Marajó
150570,PONTA DE PEDRAS,9549,11329,2015,Marajó
150570,PONTA DE PEDRAS,9351,11720,2016,Marajó
150570,PONTA DE PEDRAS,9437,11542,2017,Marajó
150570,PONTA DE PEDRAS,9072,11241,2018,Marajó
150570,PONTA DE PEDRAS,8996,11143,2019,Marajó
150570,PONTA DE PEDRAS,8751,10878,2020,Marajó
150570,PONTA DE PEDRAS,9162,11450,2021,Marajó
150570,PONTA DE PEDRAS,10924,12217,2022,Marajó
150570,PONTA DE PEDRAS,11205,12423,2023,Marajó
150570,PONTA DE PEDRAS,11010,12370,2024,Marajó
150570,PONTA DE PEDRAS,11132,12681,2025,Marajó
150580,PORTEL,32009,23112,2025,Marajó
150580,PORTEL,9499,24232,2012,Marajó
150580,PORTEL,15356,22976,2013,Marajó
150580,PORTEL,18957,22207,2014,Marajó
150580,PORTEL,18957,20829,2015,Marajó
150580,PORTEL,19804,20693,2016,Marajó
150580,PORTEL,20931,20394,2017,Marajó
150580,PORTEL,21291,19634,2018,Marajó
150580,PORTEL,21941,19700,2019,Marajó
150580,PORTEL,21745,19086,2020,Marajó
150580,PORTEL,22375,19826,2021,Marajó
150580,PORTEL,26104,21385,2022,Marajó
150580,PORTEL,28937,22451,2023,Marajó
150580,PORTEL,30408,23099,2024,Marajó
150590,PORTO DE MOZ,5942,14396,2012,Xingu
150590,PORTO DE MOZ,8521,13176,2013,Xingu
150590,PORTO DE MOZ,10136,12866,2014,Xingu
150590,PORTO DE MOZ,10729,11980,2015,Xingu
150590,PORTO DE MOZ,10914,11554,2016,Xingu
150590,PORTO DE MOZ,12086,12838,2017,Xingu
150590,PORTO DE MOZ,12617,13661,2018,Xingu
150590,PORTO DE MOZ,13495,14398,2019,Xingu
150590,PORTO DE MOZ,13590,14399,2020,Xingu
150590,PORTO DE MOZ,13945,14882,2021,Xingu
150590,PORTO DE MOZ,14543,15523,2022,Xingu
150590,PORTO DE MOZ,15096,15649,2023,Xingu
150590,PORTO DE MOZ,15103,15439,2024,Xingu
150590,PORTO DE MOZ,15311,15540,2025,Xingu
150600,PRAINHA,25388,9809,2025,Baixo Amazonas
150600,PRAINHA,25298,9549,2024,Baixo Amazonas
150600,PRAINHA,25248,9838,2023,Baixo Amazonas
150600,PRAINHA,24463,9705,2022,Baixo Amazonas
150600,PRAINHA,23501,9400,2021,Baixo Amazonas
150600,PRAINHA,22653,9253,2020,Baixo Amazonas
150600,PRAINHA,22734,9510,2019,Baixo Amazonas
150600,PRAINHA,21657,9500,2018,Baixo Amazonas
150600,PRAINHA,21423,9670,2017,Baixo Amazonas
150600,PRAINHA,20980,9547,2016,Baixo Amazonas
150600,PRAINHA,20451,9873,2015,Baixo Amazonas
150600,PRAINHA,20656,10543,2014,Baixo Amazonas
150600,PRAINHA,15430,14054,2013,Baixo Amazonas
150600,PRAINHA,7867,20088,2012,Baixo Amazonas
150610,PRIMAVERA,3694,5512,2023,Rio Caeté
150610,PRIMAVERA,3584,5547,2022,Rio Caeté
150610,PRIMAVERA,3386,5207,2021,Rio Caeté
150610,PRIMAVERA,3346,5071,2020,Rio Caeté
150610,PRIMAVERA,3424,5156,2019,Rio Caeté
150610,PRIMAVERA,3307,4847,2018,Rio Caeté
150610,PRIMAVERA,3205,4825,2017,Rio Caeté
150610,PRIMAVERA,3171,4747,2016,Rio Caeté
150610,PRIMAVERA,2965,5106,2015,Rio Caeté
150610,PRIMAVERA,3094,5232,2014,Rio Caeté
150610,PRIMAVERA,3017,5463,2013,Rio Caeté
150610,PRIMAVERA,2406,5926,2012,Rio Caeté
150610,PRIMAVERA,3586,5435,2024,Rio Caeté
150610,PRIMAVERA,3525,5409,2025,Rio Caeté
150611,QUATIPURU,3762,5458,2025,Rio Caeté
150611,QUATIPURU,3885,5545,2024,Rio Caeté
150611,QUATIPURU,3891,5773,2023,Rio Caeté
150611,QUATIPURU,3704,5970,2022,Rio Caeté
150611,QUATIPURU,3089,6272,2021,Rio Caeté
150611,QUATIPURU,3013,5882,2020,Rio Caeté
150611,QUATIPURU,2974,6125,2019,Rio Caeté
150611,QUATIPURU,2714,6047,2018,Rio Caeté
150611,QUATIPURU,2118,6985,2017,Rio Caeté
150611,QUATIPURU,1669,7500,2016,Rio Caeté
150611,QUATIPURU,1696,7689,2015,Rio Caeté
150611,QUATIPURU,1820,7990,2014,Rio Caeté
150611,QUATIPURU,2038,7626,2013,Rio Caeté
150611,QUATIPURU,3029,6396,2012,Rio Caeté
150613,REDENÇÃO,1704,33550,2013,Araguaia
150613,REDENÇÃO,1121,33203,2012,Araguaia
150613,REDENÇÃO,3379,43626,2025,Araguaia
150613,REDENÇÃO,3278,43094,2024,Araguaia
150613,REDENÇÃO,3402,43780,2023,Araguaia
150613,REDENÇÃO,3320,42297,2022,Araguaia
150613,REDENÇÃO,2948,36759,2021,Araguaia
150613,REDENÇÃO,2706,33858,2020,Araguaia
150613,REDENÇÃO,2690,35313,2019,Araguaia
150613,REDENÇÃO,2619,32613,2018,Araguaia
150613,REDENÇÃO,2777,32859,2017,Araguaia
150613,REDENÇÃO,2511,32250,2016,Araguaia
150613,REDENÇÃO,2276,34519,2015,Araguaia
150613,REDENÇÃO,2239,36459,2014,Araguaia
150616,RIO MARIA,837,7751,2012,Araguaia
150616,RIO MARIA,1351,7476,2013,Araguaia
150616,RIO MARIA,1529,8002,2014,Araguaia
150616,RIO MARIA,1534,7789,2015,Araguaia
150616,RIO MARIA,1761,7573,2016,Araguaia
150616,RIO MARIA,1883,7087,2017,Araguaia
150616,RIO MARIA,2052,6889,2018,Araguaia
150616,RIO MARIA,2142,7259,2019,Araguaia
150616,RIO MARIA,2185,7368,2020,Araguaia
150616,RIO MARIA,2422,8301,2021,Araguaia
150616,RIO MARIA,2815,9103,2022,Araguaia
150616,RIO MARIA,2839,9331,2023,Araguaia
150616,RIO MARIA,2787,9238,2024,Araguaia
150616,RIO MARIA,2890,9144,2025,Araguaia
150618,RONDON DO PARÁ,5554,16476,2025,Rio Capim
150618,RONDON DO PARÁ,5575,17070,2024,Rio Capim
150618,RONDON DO PARÁ,5896,17597,2023,Rio Capim
150618,RONDON DO PARÁ,5614,17083,2022,Rio Capim
150618,RONDON DO PARÁ,4868,15860,2021,Rio Capim
150618,RONDON DO PARÁ,4611,14999,2020,Rio Capim
150618,RONDON DO PARÁ,4773,15427,2019,Rio Capim
150618,RONDON DO PARÁ,4710,15544,2018,Rio Capim
150618,RONDON DO PARÁ,4497,16409,2017,Rio Capim
150618,RONDON DO PARÁ,4380,16875,2016,Rio Capim
150618,RONDON DO PARÁ,4382,17555,2015,Rio Capim
150618,RONDON DO PARÁ,4706,21068,2014,Rio Capim
150618,RONDON DO PARÁ,4334,21869,2013,Rio Capim
150618,RONDON DO PARÁ,3687,21887,2012,Rio Capim
150619,RURÓPOLIS,7335,9806,2012,Tapajós
150619,RURÓPOLIS,8234,9829,2013,Tapajós
150619,RURÓPOLIS,8644,10052,2014,Tapajós
150619,RURÓPOLIS,8073,9673,2015,Tapajós
150619,RURÓPOLIS,8086,9173,2016,Tapajós
150619,RURÓPOLIS,8004,8933,2017,Tapajós
150619,RURÓPOLIS,8529,8941,2018,Tapajós
150619,RURÓPOLIS,8876,9136,2019,Tapajós
150619,RURÓPOLIS,8878,9091,2020,Tapajós
150619,RURÓPOLIS,9490,9715,2021,Tapajós
150619,RURÓPOLIS,10299,10449,2022,Tapajós
150619,RURÓPOLIS,10389,10576,2023,Tapajós
150619,RURÓPOLIS,10044,10135,2024,Tapajós
150619,RURÓPOLIS,10111,10257,2025,Tapajós
150620,SALINÓPOLIS,4536,25495,2024,Rio Caeté
150620,SALINÓPOLIS,4260,24266,2023,Rio Caeté
150620,SALINÓPOLIS,3909,22788,2022,Rio Caeté
150620,SALINÓPOLIS,3225,19822,2021,Rio Caeté
150620,SALINÓPOLIS,3027,19398,2020,Rio Caeté
150620,SALINÓPOLIS,3034,19158,2019,Rio Caeté
150620,SALINÓPOLIS,2851,18406,2018,Rio Caeté
150620,SALINÓPOLIS,2804,19277,2017,Rio Caeté
150620,SALINÓPOLIS,2837,19219,2016,Rio Caeté
150620,SALINÓPOLIS,2853,19880,2015,Rio Caeté
150620,SALINÓPOLIS,2853,20618,2014,Rio Caeté
150620,SALINÓPOLIS,2455,19590,2013,Rio Caeté
150620,SALINÓPOLIS,2277,19413,2012,Rio Caeté
150620,SALINÓPOLIS,4609,26492,2025,Rio Caeté
150630,SALVATERRA,9942,6287,2012,Marajó
150630,SALVATERRA,10237,6445,2013,Marajó
150630,SALVATERRA,10950,6561,2014,Marajó
150630,SALVATERRA,10902,6401,2015,Marajó
150630,SALVATERRA,10954,6183,2016,Marajó
150630,SALVATERRA,11083,6245,2017,Marajó
150630,SALVATERRA,10843,6077,2018,Marajó
150630,SALVATERRA,10755,6157,2019,Marajó
150630,SALVATERRA,10593,6141,2020,Marajó
150630,SALVATERRA,11054,6669,2021,Marajó
150630,SALVATERRA,11639,7072,2022,Marajó
150630,SALVATERRA,11882,7179,2023,Marajó
150630,SALVATERRA,11668,6823,2024,Marajó
150630,SALVATERRA,11984,6904,2025,Marajó
150635,SANTA BÁRBARA DO PARÁ,5846,9454,2025,Guajará
150635,SANTA BÁRBARA DO PARÁ,6049,9577,2024,Guajará
150635,SANTA BÁRBARA DO PARÁ,6419,9820,2023,Guajará
150635,SANTA BÁRBARA DO PARÁ,6491,9652,2022,Guajará
150635,SANTA BÁRBARA DO PARÁ,6026,8389,2021,Guajará
150635,SANTA BÁRBARA DO PARÁ,5450,7634,2020,Guajará
150635,SANTA BÁRBARA DO PARÁ,5455,7649,2019,Guajará
150635,SANTA BÁRBARA DO PARÁ,5344,7414,2018,Guajará
150635,SANTA BÁRBARA DO PARÁ,5364,7222,2017,Guajará
150635,SANTA BÁRBARA DO PARÁ,5284,7215,2016,Guajará
150635,SANTA BÁRBARA DO PARÁ,5413,7778,2015,Guajará
150635,SANTA BÁRBARA DO PARÁ,6086,9057,2014,Guajará
150635,SANTA BÁRBARA DO PARÁ,5922,8800,2013,Guajará
150635,SANTA BÁRBARA DO PARÁ,5344,8496,2012,Guajará
150640,SANTA CRUZ DO ARARI,3992,2715,2025,Marajó
150640,SANTA CRUZ DO ARARI,4049,2667,2024,Marajó
150640,SANTA CRUZ DO ARARI,4105,2716,2023,Marajó
150640,SANTA CRUZ DO ARARI,4071,2756,2022,Marajó
150640,SANTA CRUZ DO ARARI,4041,2730,2021,Marajó
150640,SANTA CRUZ DO ARARI,3963,2660,2020,Marajó
150640,SANTA CRUZ DO ARARI,3915,2658,2019,Marajó
150640,SANTA CRUZ DO ARARI,3712,2620,2018,Marajó
150640,SANTA CRUZ DO ARARI,3547,2595,2017,Marajó
150640,SANTA CRUZ DO ARARI,2930,2837,2016,Marajó
150640,SANTA CRUZ DO ARARI,2592,2780,2015,Marajó
150640,SANTA CRUZ DO ARARI,2310,3050,2014,Marajó
150640,SANTA CRUZ DO ARARI,1505,3073,2013,Marajó
150640,SANTA CRUZ DO ARARI,1416,3086,2012,Marajó
150650,SANTA IZABEL DO PARÁ,8422,27041,2012,Guamá
150650,SANTA IZABEL DO PARÁ,9686,27622,2013,Guamá
150650,SANTA IZABEL DO PARÁ,11891,27223,2014,Guamá
150650,SANTA IZABEL DO PARÁ,12376,25059,2015,Guamá
150650,SANTA IZABEL DO PARÁ,12412,22317,2016,Guamá
150650,SANTA IZABEL DO PARÁ,12283,21304,2017,Guamá
150650,SANTA IZABEL DO PARÁ,11638,20493,2018,Guamá
150650,SANTA IZABEL DO PARÁ,11720,20967,2019,Guamá
150650,SANTA IZABEL DO PARÁ,10976,19995,2020,Guamá
150650,SANTA IZABEL DO PARÁ,11468,21120,2021,Guamá
150650,SANTA IZABEL DO PARÁ,12866,23307,2022,Guamá
150650,SANTA IZABEL DO PARÁ,13695,23902,2023,Guamá
150650,SANTA IZABEL DO PARÁ,13731,23212,2024,Guamá
150650,SANTA IZABEL DO PARÁ,13863,24018,2025,Guamá
150655,SANTA LUZIA DO PARÁ,8487,9304,2013,Rio Caeté
150655,SANTA LUZIA DO PARÁ,8628,9510,2014,Rio Caeté
150655,SANTA LUZIA DO PARÁ,7665,8837,2015,Rio Caeté
150655,SANTA LUZIA DO PARÁ,7638,8722,2016,Rio Caeté
150655,SANTA LUZIA DO PARÁ,7894,8772,2017,Rio Caeté
150655,SANTA LUZIA DO PARÁ,8001,8619,2018,Rio Caeté
150655,SANTA LUZIA DO PARÁ,8118,8677,2019,Rio Caeté
150655,SANTA LUZIA DO PARÁ,7940,8439,2020,Rio Caeté
150655,SANTA LUZIA DO PARÁ,7951,8507,2021,Rio Caeté
150655,SANTA LUZIA DO PARÁ,8218,8917,2022,Rio Caeté
150655,SANTA LUZIA DO PARÁ,8334,8984,2023,Rio Caeté
150655,SANTA LUZIA DO PARÁ,8102,8718,2024,Rio Caeté
150655,SANTA LUZIA DO PARÁ,8329,8707,2025,Rio Caeté
150655,SANTA LUZIA DO PARÁ,8350,9181,2012,Rio Caeté
150658,SANTA MARIA DAS BARREIRAS,8000,5020,2012,Araguaia
150658,SANTA MARIA DAS BARREIRAS,8251,5197,2013,Araguaia
150658,SANTA MARIA DAS BARREIRAS,8677,5327,2014,Araguaia
150658,SANTA MARIA DAS BARREIRAS,8967,4453,2015,Araguaia
150658,SANTA MARIA DAS BARREIRAS,9833,3337,2016,Araguaia
150658,SANTA MARIA DAS BARREIRAS,9711,3186,2017,Araguaia
150658,SANTA MARIA DAS BARREIRAS,8995,3357,2018,Araguaia
150658,SANTA MARIA DAS BARREIRAS,8832,3848,2019,Araguaia
150658,SANTA MARIA DAS BARREIRAS,8786,3813,2020,Araguaia
150658,SANTA MARIA DAS BARREIRAS,9229,4384,2021,Araguaia
150658,SANTA MARIA DAS BARREIRAS,9189,5381,2022,Araguaia
150658,SANTA MARIA DAS BARREIRAS,8745,5997,2023,Araguaia
150658,SANTA MARIA DAS BARREIRAS,8025,6383,2024,Araguaia
150658,SANTA MARIA DAS BARREIRAS,7612,6657,2025,Araguaia
150660,SANTA MARIA DO PARÁ,7989,9620,2012,Guamá
150660,SANTA MARIA DO PARÁ,8120,9763,2013,Guamá
150660,SANTA MARIA DO PARÁ,8386,10398,2014,Guamá
150660,SANTA MARIA DO PARÁ,7930,9447,2015,Guamá
150660,SANTA MARIA DO PARÁ,7810,9428,2016,Guamá
150660,SANTA MARIA DO PARÁ,7424,9381,2017,Guamá
150660,SANTA MARIA DO PARÁ,7173,9208,2018,Guamá
150660,SANTA MARIA DO PARÁ,7054,9537,2019,Guamá
150660,SANTA MARIA DO PARÁ,6800,9399,2020,Guamá
150660,SANTA MARIA DO PARÁ,7018,9823,2021,Guamá
150660,SANTA MARIA DO PARÁ,7400,10263,2022,Guamá
150660,SANTA MARIA DO PARÁ,7741,10609,2023,Guamá
150660,SANTA MARIA DO PARÁ,8021,10641,2024,Guamá
150660,SANTA MARIA DO PARÁ,8123,10781,2025,Guamá
150670,SANTANA DO ARAGUAIA,5106,19208,2025,Araguaia
150670,SANTANA DO ARAGUAIA,5256,19326,2024,Araguaia
150670,SANTANA DO ARAGUAIA,5494,20067,2023,Araguaia
150670,SANTANA DO ARAGUAIA,5408,18902,2022,Araguaia
150670,SANTANA DO ARAGUAIA,5254,16200,2021,Araguaia
150670,SANTANA DO ARAGUAIA,5041,13776,2020,Araguaia
150670,SANTANA DO ARAGUAIA,5300,14360,2019,Araguaia
150670,SANTANA DO ARAGUAIA,5044,14054,2018,Araguaia
150670,SANTANA DO ARAGUAIA,5008,14382,2017,Araguaia
150670,SANTANA DO ARAGUAIA,4700,14588,2016,Araguaia
150670,SANTANA DO ARAGUAIA,4789,14181,2015,Araguaia
150670,SANTANA DO ARAGUAIA,5289,14307,2014,Araguaia
150670,SANTANA DO ARAGUAIA,5045,12967,2013,Araguaia
150670,SANTANA DO ARAGUAIA,4416,12596,2012,Araguaia
150680,SANTARÉM,81656,172097,2025,Baixo Amazonas
150680,SANTARÉM,78352,170607,2024,Baixo Amazonas
150680,SANTARÉM,77766,174699,2023,Baixo Amazonas
150680,SANTARÉM,73828,167743,2022,Baixo Amazonas
150680,SANTARÉM,66682,143736,2021,Baixo Amazonas
150680,SANTARÉM,64262,134215,2020,Baixo Amazonas
150680,SANTARÉM,65036,136282,2019,Baixo Amazonas
150680,SANTARÉM,62859,128946,2018,Baixo Amazonas
150680,SANTARÉM,65541,133705,2017,Baixo Amazonas
150680,SANTARÉM,68639,126962,2016,Baixo Amazonas
150680,SANTARÉM,71603,126257,2015,Baixo Amazonas
150680,SANTARÉM,78579,130457,2014,Baixo Amazonas
150680,SANTARÉM,76273,122639,2013,Baixo Amazonas
150680,SANTARÉM,72330,116105,2012,Baixo Amazonas
150690,SANTARÉM NOVO,4358,1735,2025,Rio Caeté
150690,SANTARÉM NOVO,4366,1538,2012,Rio Caeté
150690,SANTARÉM NOVO,4423,1534,2013,Rio Caeté
150690,SANTARÉM NOVO,4612,1622,2014,Rio Caeté
150690,SANTARÉM NOVO,4618,1660,2015,Rio Caeté
150690,SANTARÉM NOVO,4554,1546,2016,Rio Caeté
150690,SANTARÉM NOVO,4564,1698,2017,Rio Caeté
150690,SANTARÉM NOVO,4471,2507,2018,Rio Caeté
150690,SANTARÉM NOVO,5166,3063,2019,Rio Caeté
150690,SANTARÉM NOVO,4718,2095,2020,Rio Caeté
150690,SANTARÉM NOVO,4839,2154,2021,Rio Caeté
150690,SANTARÉM NOVO,4856,2194,2022,Rio Caeté
150690,SANTARÉM NOVO,4927,2202,2023,Rio Caeté
150690,SANTARÉM NOVO,4513,1856,2024,Rio Caeté
150700,SANTO ANTÔNIO DO TAUÁ,12360,10500,2024,Guamá
150700,SANTO ANTÔNIO DO TAUÁ,12701,11118,2025,Guamá
150700,SANTO ANTÔNIO DO TAUÁ,10724,8376,2014,Guamá
150700,SANTO ANTÔNIO DO TAUÁ,9877,8368,2013,Guamá
150700,SANTO ANTÔNIO DO TAUÁ,9083,8077,2012,Guamá
150700,SANTO ANTÔNIO DO TAUÁ,10802,8413,2015,Guamá
150700,SANTO ANTÔNIO DO TAUÁ,10828,8108,2016,Guamá
150700,SANTO ANTÔNIO DO TAUÁ,10674,8111,2017,Guamá
150700,SANTO ANTÔNIO DO TAUÁ,10195,8242,2018,Guamá
150700,SANTO ANTÔNIO DO TAUÁ,10090,8337,2019,Guamá
150700,SANTO ANTÔNIO DO TAUÁ,9735,8181,2020,Guamá
150700,SANTO ANTÔNIO DO TAUÁ,10346,8582,2021,Guamá
150700,SANTO ANTÔNIO DO TAUÁ,11655,9617,2022,Guamá
150700,SANTO ANTÔNIO DO TAUÁ,12128,10286,2023,Guamá
150710,SÃO CAETANO DE ODIVELAS,6287,6650,2025,Guamá
150710,SÃO CAETANO DE ODIVELAS,6367,6657,2024,Guamá
